Id Externo;LOGIN;VENDEDOR;ZONA; CUSTOMER;METODO DE PAGO;ARTICULO;CANTIDAD;Clase;Ubicación;Subsidiaria;Precio Cliente;Direccion;a quien cae la venta;nota ;id direccion de envio 
MCO 9784;60441;60441;1348;26851;2;6324;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;8926;7;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;8928;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;19025;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;28275;7;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;13298;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;35480;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7029;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7028;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7049;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7037;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;5767;4;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;4974;4;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;4971;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;35990;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;2797;9;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;11374;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;10018;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;10019;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;10025;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;8931;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;27715;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;9703;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;9716;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;4689;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;6390;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;10901;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;796;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9785;60441;60441;1348;26851;2;2789;10;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;2787;8;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;37172;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;10326;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12428;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;129585;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;10605;2;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12326;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12397;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12416;4;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;14214;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12322;6;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12215;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12216;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4263;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;12317;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7717;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;6419;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;1877;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;9210;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4661;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4657;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4676;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;17005;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4684;4;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4687;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4677;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7387;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7016;15;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;8994;2;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;6068;10;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7101;6;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7096;12;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;15017;6;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7097;8;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;6168;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;10036;2;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;1788;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;1790;8;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7620;3;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;7619;5;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;6433;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;11252;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;11605;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;5924;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;5072;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;3639;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4863;1;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9785;60441;60441;1348;26851;2;4195;4;775;11;6;143;75358;60441;MCO 9785;75358
MCO 9786;60441;60441;1348;26851;2;8369;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;22418;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;1469;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;25290;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;5484;6;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;5469;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;10390;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;21516;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;9525;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4264;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4437;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;1799;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;1789;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;2357;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4357;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;6539;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;6070;18;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;6108;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;5332;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;10851;4;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;26577;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;10107;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;7627;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;1988;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;7474;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;10967;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;10954;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;37912;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;10800;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;45054;5;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4430;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4393;2;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4979;15;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;15809;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;9514;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;5022;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;19528;20;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;6193;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;4944;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;44354;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;9646;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;1854;4;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;7434;3;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;6049;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;3432;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;44564;6;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9786;60441;60441;1348;26851;2;9267;1;775;11;6;143;75358;60441;MCO 9786;75358
MCO 9787;60441;60441;1348;26851;2;8272;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;8250;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;112108;15;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7879;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;4183;7;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;44578;4;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;3464;2;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;4981;4;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;13200;7;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;13208;2;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;13204;6;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;8379;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10473;8;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10476;8;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10480;8;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10433;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;13206;5;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;13210;5;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7647;6;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;1419;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;1420;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;34500;6;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10277;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;1025;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;2802;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;22365;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7064;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;9519;3;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;9505;9;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7751;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10499;2;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10520;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;10525;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;9756;4;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;9695;4;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;9737;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7291;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;9568;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;2360;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;11314;2;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;12133;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;13346;2;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;27057;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;12423;2;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7076;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;7081;1;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9787;60441;60441;1348;26851;2;6999;4;775;11;6;143;75358;60441;MCO 9787;75358
MCO 9788;60441;60441;1348;26851;2;5898;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9466;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9261;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;5436;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;25394;4;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;25395;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;13294;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;13303;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;13406;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4862;6;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4391;6;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4557;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4575;5;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9269;15;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;3990;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9513;6;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;44106;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;2317;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4238;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;8807;6;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;8790;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;8795;3;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;26676;20;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;10544;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;34701;15;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;10512;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;10508;3;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;115228;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9990;3;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;28551;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;23031;9;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;10381;3;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;16511;5;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;10385;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;2088;5;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;5877;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;3222;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;3426;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4951;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4624;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;6896;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9642;6;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;9653;6;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;109436;2;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;44565;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9788;60441;60441;1348;26851;2;4491;1;775;11;6;143;75358;60441;MCO 9788;75358
MCO 9789;60441;60441;1348;26851;2;7022;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2348;7;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2315;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2326;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;9268;4;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;6079;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;5853;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;1832;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;44315;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;5435;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;9511;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;9504;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;6092;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4304;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;25329;8;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2969;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;8524;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;10380;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;10375;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;9648;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;8278;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;8599;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;1865;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;43760;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;7720;5;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;8378;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4407;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4959;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;26835;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4320;4;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2364;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4398;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;7023;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;7007;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;7009;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;135343;3;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;31238;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2318;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;129158;4;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;7608;4;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4297;6;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;2352;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4923;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;4377;25;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;164049;2;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;15651;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;118519;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9789;60441;60441;1348;26851;2;8143;1;775;11;6;143;50970;60441;MCO 9789;50970
MCO 9790;60441;60441;1348;26851;2;28265;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;5452;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10304;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;133791;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;9755;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;9689;8;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;6426;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;174408;4;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;11802;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;5057;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7612;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7637;2;775;11;6;143;50970;60441;MCO 9790;50970
